公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
002443,金洲管道,浙江金洲管道科技股份有限公司,"ZHEJIANG KINGLAND PIPELINE AND TECHNOLOGIES Co., Ltd.",浙江省湖州市东门十五里牌（318国道旁）,002443,金洲管道,2010-07-06,"520,535,520","503,057,223",,,,0,0,华东,浙江,湖州市,C 制造业,www.chinakingland.com
002444,巨星科技,杭州巨星科技股份有限公司,"HANGZHOU GREATSTAR INDUSTRIAL CO., LTD.",浙江省杭州市江干区九环路35号,002444,巨星科技,2010-07-13,"1,075,247,700","931,407,924",,,,0,0,华东,浙江,杭州市,C 制造业,www.greatstartools.com
002445,中南文化,中南红文化集团股份有限公司,"Jiangyin Zhongnan Heavy Industries Co., Ltd.",江苏省江阴市高新技术产业开发园金山路788号,002445,中南文化,2010-07-13,"810,951,633","635,817,870",,,,0,0,华东,江苏,无锡市,C 制造业,www.znhi.com.cn
002446,盛路通信,广东盛路通信科技股份有限公司,"Guangdong Shenglu Telecommunication Tech. Co., Ltd.",广东省佛山市三水区西南工业园进业二路四号,002446,盛路通信,2010-07-13,"448,300,153","169,139,668",,,,0,0,华南,广东,佛山市,C 制造业,www.shenglu.com
002447,壹桥股份,大连壹桥海参股份有限公司,"Dalian Yi Qiao Sea Cucumber Co.,Ltd.",辽宁省大连瓦房店市谢屯镇沙山村,002447,壹桥股份,2010-07-13,"952,452,000","622,323,750",,,,0,0,东北,辽宁,大连市,A 农林牧渔,www.dlyiqiao.com
002448,中原内配,中原内配集团股份有限公司,ZYNP Corporation,河南省孟州市产业集聚区,002448,中原内配,2010-07-16,"588,102,305","458,518,058",,,,0,0,华中,河南,焦作市,C 制造业,www.hnzynp.com
002449,国星光电,佛山市国星光电股份有限公司,"Foshan NationStar Optoelectronics Co., Ltd",广东省佛山市禅城区华宝南路18号,002449,国星光电,2010-07-16,"475,751,669","331,675,348",,,,0,0,华南,广东,佛山市,C 制造业,www.nationstar.com
002450,康得新,康得新复合材料集团股份有限公司,"Kangde Xin Composite Material Group Co.,Ltd.",江苏省张家港市环保新材料产业园晨港路北侧、港华路西侧,002450,康得新,2010-07-16,"3,528,004,682","2,879,621,407",,,,0,0,华东,江苏,张家港市,C 制造业,www.kangdexin.com
002451,摩恩电气,上海摩恩电气股份有限公司,"SHANGHAI MORN ELECTRIC EQUIPMENT CO.,LTD",上海市浦东新区江山路2829号,002451,摩恩电气,2010-07-20,"439,200,000","413,754,375",,,,0,0,华东,上海,上海市,C 制造业,www.mornelectric.com
002452,长高集团,湖南长高高压开关集团股份公司,"HunanChanggaoHighVoltageSwitchgerGroupCo., LTD.",湖南省长沙市望城区金星大道高科技食品工业基地（金星大道与普瑞大道交汇处西南角）,002452,长高集团,2010-07-20,"525,424,000","340,436,408",,,,0,0,华中,湖南,长沙市,C 制造业,www.gykg.cn
002453,天马精化,苏州天马精细化学品股份有限公司,"Suzhou Tianma Specialty Chemicals Co., Ltd.",江苏省苏州市吴中区木渎镇花苑东路199-1号,002453,天马精化,2010-07-20,"571,300,000","519,545,846",,,,0,0,华东,江苏,苏州市,C 制造业,www.tianmachem.com
002454,松芝股份,上海加冷松芝汽车空调股份有限公司,"SONGZ AUTOMOBILE AIR CONDITIONING CO., LTD",上海市莘庄工业区华宁路4999号,002454,松芝股份,2010-07-20,"421,994,400","314,654,097",,,,0,0,华东,上海,上海市,C 制造业,www.shsongz.com.cn
002455,百川股份,无锡百川化工股份有限公司,"Wuxi Baichuan Chemical Industrial Co., Ltd",江苏省江阴市云亭街道建设路55号,002455,百川股份,2010-08-03,"474,120,000","302,165,650",,,,0,0,华东,江苏,无锡市,C 制造业,www.bcchem.com
002456,欧菲光,深圳欧菲光科技股份有限公司,"Shenzhen O-film Tech Co.,Ltd.",广东省深圳市光明新区公明街道松白公路华发路段欧菲光科技园,002456,欧菲光,2010-08-03,"1,086,266,390","1,027,991,734",,,,0,0,华南,广东,深圳市,C 制造业,www.o-film.com
002457,青龙管业,宁夏青龙管业股份有限公司,"Ningxia Qinglong Pipes Industry Co.,LTD.",宁夏回族自治区青铜峡市河西,002457,青龙管业,2010-08-03,"334,992,000","264,769,656",,,,0,0,西北,宁夏,吴忠市,C 制造业,www.qlgd.com.cn
002458,益生股份,山东益生种畜禽股份有限公司,"SHAN DONG YISHENG LIVESTOCK&POULTRY BREEDING CO.,LTD.",山东省烟台市芝罘区朝阳街80号,002458,益生股份,2010-08-10,"333,516,139","161,934,427",,,,0,0,华东,山东,烟台市,A 农林牧渔,www.yishenggufen.com
002459,天业通联,秦皇岛天业通联重工股份有限公司,"Qinhuangdao Tianye Tolian Heavy Industry Co., Ltd.",河北省秦皇岛市经济技术开发区天山北路3号,002459,天业通联,2010-08-10,"388,689,351","218,286,570",,,,0,0,华北,河北,秦皇岛市,C 制造业,www.tianyetolian.com
002460,赣锋锂业,江西赣锋锂业股份有限公司,"JIANGXI GANFENG LITHIUM CO., LTD.",江西省新余市经济开发区龙腾路,002460,赣锋锂业,2010-08-10,"752,695,526","520,752,150",,,,0,0,华东,江西,新余市,C 制造业,www.ganfenglithium.com
002461,珠江啤酒,广州珠江啤酒股份有限公司,"GUANGZHOU ZHUJIANG BREWERY CO.,LTD",广东省广州市海珠区新港东路磨碟沙大街118号,002461,珠江啤酒,2010-08-18,"680,161,768","680,161,768",,,,0,0,华南,广东,广州市,C 制造业,www.zhujiangbeer.com
002462,嘉事堂,嘉事堂药业股份有限公司,"Cachet Pharmaceutical Co., Ltd.",北京市海淀区昆明湖南路11号1号楼,002462,嘉事堂,2010-08-18,"250,526,315","238,791,521",,,,0,0,华北,北京,北京市,F 批发零售,www.cachet.com.cn
002463,沪电股份,沪士电子股份有限公司,"WUS PRINTED CIRCUIT (KUNSHAN) CO.,LTD",江苏省昆山市黑龙江北路55号,002463,沪电股份,2010-08-18,"1,674,159,763","1,673,470,123",,,,0,0,华东,江苏,苏州市,C 制造业,www.wuscn.com
002464,金利科技,昆山金利表面材料应用科技股份有限公司,"KEE EVER BRIGHT DECORATIVE TECHNOLOGY CO., LTD.",江苏省昆山市经济技术开发区昆嘉路1098号,002464,金利科技,2010-08-31,"145,589,953","145,589,953",,,,0,0,华东,江苏,苏州市,I 信息技术,www.ksjinli.com
002465,海格通信,广州海格通信集团股份有限公司,GUANGZHOU HAIGE COMMUNICATIONS GROUP INCORPORATED COMPANY,广东省广州市高新技术产业开发区科学城海云路88号,002465,海格通信,2010-08-31,"2,145,751,654","1,828,409,609",,,,0,0,华南,广东,广州市,C 制造业,www.haige.com
002466,天齐锂业,天齐锂业股份有限公司,Tianqi Lithium Corporation,四川省射洪县太和镇城北太空村,002466,天齐锂业,2010-08-31,"994,422,200","985,856,990",,,,0,0,西南,四川,遂宁市,C 制造业,www.tianqilithium.com
002467,二六三,二六三网络通信股份有限公司,Net263 Ltd.,北京市昌平区城区镇超前路13号,002467,二六三,2010-09-08,"796,907,220","597,734,772",,,,0,0,华北,北京,北京市,I 信息技术,www.net263.com
002468,艾迪西,浙江艾迪西流体控制股份有限公司,"Zhejiang IDC Fluid Control Co.,Ltd.",浙江省玉环县机电工业园区,002468,艾迪西,2010-09-08,"331,776,000","331,776,000",,,,0,0,华东,浙江,台州市,C 制造业,www.idcgroup.com.cn
002469,三维工程,山东三维石化工程股份有限公司,"SHANDONG SUNWAY PETROCHEMICAL ENGINEERING CO.,LTD.",山东省淄博市临淄区炼厂中路22号,002469,三维工程,2010-09-08,"503,262,849","463,423,226",,,,0,0,华东,山东,淄博市,M 科研服务,www.sdsunway.com.cn
002470,金正大,金正大生态工程集团股份有限公司,"Kingenta Ecological Engineering Group Co., Ltd.",山东省临沭县兴大西街19号,002470,金正大,2010-09-08,"3,142,722,496","2,711,756,071",,,,0,0,华东,山东,临沂市,C 制造业,www.kingenta.com
002471,中超控股,江苏中超控股股份有限公司,"Jiangsu Zhongchao Holding CO.,LTD.",江苏省宜兴市西郊工业园振丰东路999号,002471,中超控股,2010-09-10,"1,268,000,000","1,258,478,480",,,,0,0,华东,江苏,无锡市,C 制造业,www.zcdlgf.com
002472,双环传动,浙江双环传动机械股份有限公司,"ZHEJIANG SHUANGHUAN DRIVELINE CO.,LTD",浙江省玉环县机电产业功能区盛园路1号,002472,双环传动,2010-09-10,"676,744,000","434,409,786",,,,0,0,华东,浙江,台州市,C 制造业,www.gearsnet.com
002473,圣莱达,宁波圣莱达电器股份有限公司,"NINGBO SUNLIGHT ELECTRICAL APPLIANCE CO.,LTD.",浙江省宁波市江北区金山路298号,002473,圣莱达,2010-09-10,"160,000,000","157,500,000",,,,0,0,华东,浙江,宁波市,C 制造业,www.nbslt.com
002474,榕基软件,福建榕基软件股份有限公司,"Fujian Rongji Software Co., Ltd.",福建省福州市鼓楼区铜盘路福州软件园产业基地,002474,榕基软件,2010-09-15,"622,200,000","446,726,156",,,,0,0,华东,福建,福州市,I 信息技术,www.rongji.com
002475,立讯精密,立讯精密工业股份有限公司,"Luxshare Precision Industry Co.,LTD.",广东省深圳市宝安区沙井街道蚝一西部三洋新工业区A栋2层,002475,立讯精密,2010-09-15,"2,120,058,632","1,869,731,612",,,,0,0,华南,广东,深圳市,C 制造业,www.luxshare-ict.com
002476,宝莫股份,山东宝莫生物化工股份有限公司,"SHANDONG POLYMER BIOCHEMICALS CO.,LTD.",山东省东营市东营区西四路892号,002476,宝莫股份,2010-09-15,"612,000,000","603,990,462",,,,0,0,华东,山东,东营市,C 制造业,www.slcapam.com
002477,雏鹰农牧,雏鹰农牧集团股份有限公司,"CHUYING AGRO-PASTORAL GROUP CO.,LTD",河南省新郑市薛店镇,002477,雏鹰农牧,2010-09-15,"3,135,159,630","1,901,799,051",,,,0,0,华中,河南,郑州市,A 农林牧渔,www.chu-ying.com
002478,常宝股份,江苏常宝钢管股份有限公司,"Jiangsu Changbao Steeltube Co., Ltd.",江苏省常州市延陵东路558号,002478,常宝股份,2010-09-21,"400,100,000","302,012,677",,,,0,0,华东,江苏,常州市,C 制造业,www.cbsteeltube.com
002479,富春环保,浙江富春江环保热电股份有限公司,"Zhejiang Fuchunjiang Environmental Thermoelectric Co.,LTD.",浙江省富阳市灵桥镇春永路188号,002479,富春环保,2010-09-21,"796,350,000","727,773,238",,,,0,0,华东,浙江,杭州市,D 水电煤气,www.zhefuet.com
002480,新筑股份,成都市新筑路桥机械股份有限公司,"Chengdu Xinzhu Road&Bridge Machinery Co.,LTD",四川省成都市四川新津工业园区,002480,新筑股份,2010-09-21,"645,368,270","625,639,295",,,,0,0,西南,四川,成都市,C 制造业,www.xinzhu.com
002481,双塔食品,烟台双塔食品股份有限公司,"YAN TAI SHUANG TA FOOD CO.,LTD,",山东省招远市金岭镇寨里,002481,双塔食品,2010-09-21,"1,263,390,000","1,137,801,098",,,,0,0,华东,山东,烟台市,C 制造业,www.shuangtafensi.com
002482,广田集团,深圳广田集团股份有限公司,"SHENZHEN GRANDLAND GROUP CO.,LTD.",广东省深圳市罗湖区深南东路2098号,002482,广田集团,2010-09-29,"1,550,369,657","1,309,975,067",,,,0,0,华南,广东,深圳市,E 建筑业,www.szgt.com
002483,润邦股份,江苏润邦重工股份有限公司,"Jiangsu Rainbow Heavy Industries Co.,Ltd.",江苏省南通经济技术开发区振兴西路9号,002483,润邦股份,2010-09-29,"420,279,850","359,238,992",,,,0,0,华东,江苏,南通市,C 制造业,www.jiangsurhi.com
002484,江海股份,南通江海电容器股份有限公司,"Nantong Jianghai Capacitor Co.,Ltd.",江苏省南通市通州区平潮通扬南路79号,002484,江海股份,2010-09-29,"627,042,647","489,929,043",,,,0,0,华东,江苏,南通市,C 制造业,www.jianghai.com
002485,希努尔,希努尔男装股份有限公司,"Sinoer Men""s Wear Co.,Ltd.",山东省诸城市东环路58号,002485,希努尔,2010-10-15,"320,000,000","319,990,400",,,,0,0,华东,山东,潍坊市,C 制造业,www.sinoer.com
002486,嘉麟杰,上海嘉麟杰纺织品股份有限公司,Shanghai Challenge Textile Company Limited,上海市金山区亭林镇亭枫公路1918号,002486,嘉麟杰,2010-10-15,"832,000,000","806,650,000",,,,0,0,华东,上海,上海市,C 制造业,www.challenge-21c.com
002487,大金重工,辽宁大金重工股份有限公司,Dajin Heavy Industry Corporation,辽宁省阜新市新邱区新邱大街155号,002487,大金重工,2010-10-15,"540,000,000","513,614,250",,,,0,0,东北,辽宁,阜新市,C 制造业,www.dajin.cn
002488,金固股份,浙江金固股份有限公司,Zhejiang Jingu Company Limited,浙江省富阳市富春街道公园西路1181号,002488,金固股份,2010-10-21,"508,483,392","384,983,224",,,,0,0,华东,浙江,富阳市,C 制造业,www.jgwheel.com
002489,浙江永强,浙江永强集团股份有限公司,"YOTRIO GROUP CO., LTD",浙江省临海市前江南路1号,002489,浙江永强,2010-10-21,"2,175,736,503","1,872,579,768",,,,0,0,华东,浙江,台州市,C 制造业,www.yotrio.com
002490,山东墨龙,山东墨龙石油机械股份有限公司,"Shandong Molong Petroleum Machinery Co.,Ltd",山东省寿光市北环路99号,002490,山东墨龙,2010-10-21,"541,722,000","293,391,250",,,,0,0,华东,山东,潍坊市,C 制造业,www.molonggroup.com
002491,通鼎互联,通鼎互联信息股份有限公司,"TONGDING INTERCONNECTION INFORMATION CO.,LTD.",江苏省吴江市震泽镇八都经济开发区小平大道8号,002491,通鼎互联,2010-10-21,"1,191,842,723","1,116,356,348",,,,0,0,华东,江苏,苏州市,C 制造业,www.tdgd.com.cn
002492,恒基达鑫,珠海恒基达鑫国际化工仓储股份有限公司,"Zhuhai Winbase International Chemical Tank Terminal Co., Ltd.",广东省珠海市高栏港经济区南迳湾,002492,恒基达鑫,2010-11-02,"270,000,000","235,419,881",,,,0,0,华南,广东,珠海市,G 运输仓储,www.winbase-tank.com
002493,荣盛石化,荣盛石化股份有限公司,"RONGSHENG PETRO CHEMICAL CO., LTD.",浙江省杭州市萧山区益农镇红阳路98号,002493,荣盛石化,2010-11-02,"2,544,000,000","2,038,148,500",,,,0,0,华东,浙江,杭州市,C 制造业,www.cnrspc.com
002494,华斯股份,华斯控股股份有限公司,HUASI HOLDING COMPANY LIMITED,河北省肃宁县尚村镇,002494,华斯股份,2010-11-02,"385,560,818","257,230,628",,,,0,0,华北,河北,沧州市,C 制造业,www.huasiag.com
002495,佳隆股份,广东佳隆食品股份有限公司,"Guangdong Jialong Food Co., Ltd.",广东省普宁市池尾工业区上寮园256幢0138号,002495,佳隆股份,2010-11-02,"935,625,600","666,111,229",,,,0,0,华南,广东,揭阳市,C 制造业,www.gdjlfood.com
002496,辉丰股份,江苏辉丰农化股份有限公司,"JIANGSU HUIFENG AGROCHEMICAL CO.,LTD.",江苏省大丰市海洋经济开发区南区纬二路（王港闸南首）,002496,辉丰股份,2010-11-09,"1,507,475,283","899,420,877",,,,0,0,华东,江苏,盐城市,C 制造业,www.hfagro.com
002497,雅化集团,四川雅化实业集团股份有限公司,"Sichuan Yahua Industrial Group Co.,LTD",四川省雅安市雨城区碧峰峡路911号,002497,雅化集团,2010-11-09,"960,000,000","804,642,383",,,,0,0,西南,四川,雅安市,C 制造业,www.scyahua.com
002498,汉缆股份,青岛汉缆股份有限公司,"Qingdao Hanhe Cable Co., Ltd",山东省青岛市崂山区九水东路628号,002498,汉缆股份,2010-11-09,"3,326,796,000","3,325,430,644",,,,0,0,华东,山东,青岛市,C 制造业,www.hanhe-cable.com
002499,科林环保,科林环保装备股份有限公司,"Kelin Environmental Protection Equipment,Inc.",江苏省吴江市松陵镇八坼社区,002499,科林环保,2010-11-09,"189,000,000","137,650,578",,,,0,0,华东,江苏,苏州市,C 制造业,www.kelin-china.com
002500,山西证券,山西证券股份有限公司,"SHANXI SECURITIES CO.,LTD.",山西省太原市府西街69号山西国际贸易中心东塔楼,002500,山西证券,2010-11-15,"2,828,725,153","2,518,725,153",,,,0,0,华北,山西,太原市,J 金融业,www.i618.com.cn;www.sxzq.com
002501,利源精制,吉林利源精制股份有限公司,"Jilin Liyuan Precision Manufacturing Co., Ltd.",吉林省辽源市西宁大路5729号,002501,利源精制,2010-11-17,"951,215,194","675,088,126",,,,0,0,东北,吉林,辽源市,C 制造业,www.liyuanlvye.com
002502,骅威文化,骅威文化股份有限公司,"HUAWEI  CULTURE  CO.,LTD",广东省汕头市澄海区澄华工业区玉亭路,002502,骅威文化,2010-11-17,"859,828,874","454,656,946",,,,0,0,华南,广东,汕头市,R 文化传播,www.huawei-stock.com
002503,搜于特,搜于特集团股份有限公司,"SOUYUTE GROUP CO.,LTD.",广东省东莞市道滘镇新鸿昌路1号,002503,搜于特,2010-11-17,"1,546,252,698","813,380,773",,,,0,0,华南,广东,东莞市,C 制造业,www.celucasn.com
002504,弘高创意,北京弘高创意建筑设计股份有限公司,"Beijing Honggao Creative Architectural Design Co., Ltd",北京市朝阳区来广营西路朝来高科技产业园7号楼,002504,弘高创意,2010-11-18,"1,025,800,523","414,547,079",,,,0,0,华北,北京,北京市,E 建筑业,www.jsdgme.com
002505,大康农业,湖南大康国际农业食品股份有限公司,"HUNAN DAKANG INTERNATIONAL FOOD & AGRICULTURE CO.,LTD",湖南省怀化市中方县中方镇竹站村高速公路互通处,002505,大康农业,2010-11-18,"5,485,372,200","1,546,370,100",,,,0,0,华中,湖南,怀化市,A 农林牧渔,www.dakangmuye.com
002506,协鑫集成,协鑫集成科技股份有限公司,"GCL System Integration Technology Co., Ltd.",上海市奉贤区南桥镇江海经济园区,002506,协鑫集成,2010-11-18,"5,046,400,000","2,523,520,000",,,,0,0,华东,上海,上海市,C 制造业,www.gclsi.com
002507,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,"Chongqing Fuling Zhacai Group Co., Ltd.",重庆市涪陵区江北街道办事处二渡村一组,002507,涪陵榨菜,2010-11-23,"526,238,161","300,828,415",,,,0,0,西南,重庆,重庆市,C 制造业,www.flzc.com
002508,老板电器,杭州老板电器股份有限公司,"Hangzhou Robam Appliances Co., Ltd.",浙江省杭州余杭区余杭经济开发区临平大道592号,002508,老板电器,2010-11-23,"730,056,750","709,807,500",,,,0,0,华东,浙江,杭州市,C 制造业,www.robam.com
